113.97
109.53
109.53
109.53
109.53
113.97
109.53
109.53
113.97
109.53
109.53
113.97
122.83
118.4
122.83
118.4
122.83
118.4
122.83
131.7
127.27
127.27
127.27
127.27
127.27
127.27
127.27
149.43
140.57
153.87
167.17
153.87
167.17
153.87
167.17
136.13
131.7
149.43
198.2
211.51
189.34
184.9
158.3
131.7
127.27
127.27
127.27
127.27
127.27
127.27
149.43
140.57
153.87
167.17
153.87
167.17
176.04
176.04
176.04
189.34
189.34
184.9
158.3
162.74
162.74
198.2
184.9
167.17
153.87
167.17
176.04
176.04
176.04
176.04
176.04
176.04
189.34
184.9
167.17
153.87
149.43
140.57
153.87
180.47
202.64
229.24
251.41
264.71
233.67
198.2
184.9
158.3
145
162.74
162.74
162.74
198.2
233.67
246.97
255.84
260.28
242.54
198.2
184.9
158.3
145
162.74
162.74
162.74
202.64
242.54
282.44
264.71
260.28
224.81
229.24
198.2
171.6
140.57
153.87
180.47
202.64
242.54
198.2
184.9
193.77
207.07
211.51
189.34
189.34
189.34
184.9
189.34
189.34
184.9
158.3
131.7
127.27
127.27
149.43
171.6
220.37
238.11
233.67
224.81
233.67
198.2
184.9
158.3
131.7
149.43
140.57
153.87
167.17
