119.75,140.46,161.17,140.46,119.75,119.75,140.46,140.46,119.75,119.75,119.75,119.75,119.75,119.75,119.75,119.75,99.043,99.043,99.043,119.75,119.75,140.46,161.17,140.46
140.46,140.46,119.75,119.75,119.75,99.043,99.043,99.043,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335
78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,99.043,99.043,99.043,99.043,99.043,78.335,78.335,78.335,119.75,119.75,119.75
119.75,99.043,99.043,99.043,99.043,99.043,99.043,99.043,99.043,99.043,99.043,99.043,99.043,119.75,99.043,99.043,99.043,140.46,140.46,119.75,119.75,119.75,119.75,119.75
99.043,99.043,99.043,119.75,119.75,99.043,119.75,119.75,119.75,119.75,119.75,99.043,119.75,99.043,99.043,99.043,99.043,119.75,119.75,140.46,119.75,119.75,119.75,119.75
99.043,119.75,99.043,119.75,119.75,140.46,140.46,140.46,140.46,140.46,119.75,119.75,119.75,99.043,99.043,99.043,99.043,119.75,140.46,161.17,161.17,161.17,161.17,161.17
140.46,99.043,99.043,99.043,119.75,140.46,140.46,119.75,119.75,119.75,119.75,119.75,119.75,119.75,99.043,119.75,140.46,119.75,119.75,119.75,99.043,99.043,99.043,99.043
140.46,161.17,140.46,161.17,140.46,140.46,119.75,119.75,119.75,119.75,99.043,99.043,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335
78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335
119.75,119.75,119.75,119.75,119.75,99.043,99.043,99.043,99.043,99.043,99.043,99.043,99.043,99.043,99.043,99.043,99.043,99.043,99.043,99.043,99.043,99.043,140.46,119.75
119.75,99.043,119.75,119.75,119.75,99.043,99.043,119.75,119.75,119.75,119.75,119.75,119.75,119.75,119.75,99.043,119.75,99.043,99.043,99.043,99.043,119.75,119.75,140.46
119.75,119.75,119.75,119.75,119.75,119.75,99.043,119.75,140.46,140.46,140.46,140.46,140.46,140.46,119.75,119.75,119.75,119.75,119.75,99.043,99.043,119.75,140.46,161.17
140.46,140.46,140.46,119.75,119.75,99.043,99.043,99.043,119.75,140.46,140.46,119.75,119.75,119.75,119.75,119.75,119.75,119.75,99.043,99.043,119.75,119.75,119.75,119.75
99.043,99.043,99.043,119.75,140.46,161.17,140.46,161.17,140.46,140.46,119.75,140.46,119.75,99.043,99.043,99.043,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335
78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335
78.335,78.335,78.335,78.335,99.043,119.75,99.043,119.75,119.75,99.043,99.043,99.043,99.043,99.043,99.043,99.043,99.043,99.043,99.043,99.043,99.043,99.043,99.043,99.043
140.46,140.46,119.75,119.75,119.75,99.043,119.75,119.75,119.75,119.75,99.043,119.75,119.75,119.75,99.043,99.043,119.75,119.75,99.043,119.75,119.75,99.043,99.043,99.043
119.75,119.75,119.75,119.75,119.75,119.75,119.75,119.75,119.75,119.75,99.043,99.043,140.46,140.46,140.46,140.46,140.46,140.46,119.75,119.75,119.75,119.75,119.75,99.043
119.75,140.46,161.17,161.17,140.46,161.17,140.46,119.75,119.75,99.043,99.043,99.043,119.75,119.75,140.46,119.75,119.75,119.75,119.75,119.75,119.75,119.75,99.043,99.043
119.75,99.043,99.043,99.043,99.043,99.043,99.043,119.75,140.46,140.46,140.46,161.17,140.46,140.46,119.75,140.46,119.75,99.043,78.335,78.335,78.335,78.335,78.335,78.335
78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335
78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,119.75,119.75,99.043,119.75,119.75,99.043,99.043,99.043,99.043,99.043,99.043,99.043,78.335,78.335,78.335,99.043
99.043,99.043,99.043,99.043,140.46,140.46,119.75,119.75,119.75,99.043,99.043,119.75,119.75,99.043,99.043,119.75,119.75,119.75,99.043,119.75,99.043,119.75,119.75,119.75
99.043,99.043,99.043,99.043,119.75,119.75,119.75,119.75,119.75,119.75,119.75,119.75,119.75,119.75,99.043,99.043,140.46,140.46,140.46,140.46,140.46,140.46,119.75,119.75
119.75,119.75,99.043,99.043,119.75,140.46,161.17,161.17,161.17,161.17,140.46,119.75,99.043,99.043,99.043,99.043,119.75,119.75,140.46,119.75,119.75,119.75,119.75,119.75
119.75,99.043,99.043,119.75,119.75,99.043,99.043,99.043,99.043,99.043,99.043,119.75,140.46,140.46,140.46,161.17,140.46,140.46,119.75,119.75,119.75,99.043,78.335,78.335
78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335
78.335,78.335,78.335,78.335,99.043,99.043,99.043,99.043,99.043,99.043,99.043,99.043,119.75,119.75,119.75,140.46,119.75,99.043,99.043,99.043,99.043,99.043,119.75,99.043
99.043,99.043,119.75,99.043,99.043,119.75,99.043,99.043,140.46,140.46,119.75,119.75,119.75,99.043,119.75,119.75,119.75,119.75,99.043,119.75,119.75,119.75,99.043,119.75
119.75,119.75,119.75,119.75,99.043,99.043,99.043,99.043,119.75,119.75,140.46,119.75,119.75,119.75,119.75,119.75,119.75,119.75,99.043,99.043,140.46,140.46,140.46,140.46
140.46,119.75,140.46,119.75,119.75,119.75,99.043,99.043,119.75,140.46,161.17,161.17,161.17,161.17,140.46,119.75,99.043,99.043,99.043,99.043,99.043,119.75,140.46,119.75
119.75,119.75,119.75,119.75,119.75,99.043,99.043,119.75,119.75,99.043,78.335,78.335,78.335,99.043,99.043,119.75,140.46,140.46,140.46,161.17,140.46,140.46,119.75,119.75
99.043,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,99.043,99.043,99.043
99.043,99.043,99.043,99.043,99.043,119.75,99.043,99.043,99.043,119.75,119.75,119.75,119.75,119.75,99.043,119.75,119.75,140.46,140.46,140.46,119.75,99.043,99.043,99.043
99.043,119.75,99.043,119.75,99.043,119.75,119.75,99.043,119.75,119.75,99.043,119.75,161.17,161.17,140.46,119.75,119.75,119.75,140.46,119.75,119.75,119.75,99.043,119.75
119.75,119.75,119.75,140.46,140.46,140.46,119.75,119.75,99.043,99.043,99.043,119.75,140.46,140.46,140.46,140.46,140.46,140.46,119.75,119.75,119.75,140.46,119.75,119.75
140.46,140.46,161.17,161.17,140.46,119.75,140.46,119.75,119.75,119.75,119.75,119.75,140.46,161.17,181.88,181.88,181.88,181.88,140.46,140.46,119.75,119.75,119.75,119.75
161.17,161.17,140.46,119.75,119.75,140.46,140.46,119.75,119.75,119.75,119.75,119.75,119.75,119.75,99.043,99.043,99.043,119.75,99.043,140.46,161.17,161.17,140.46,161.17
140.46,119.75,119.75,119.75,99.043,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,99.043,99.043,99.043,99.043,99.043,99.043
119.75,99.043,119.75,99.043,99.043,99.043,99.043,99.043,119.75,119.75,119.75,119.75,119.75,140.46,140.46,140.46,140.46,119.75,99.043,140.46,140.46,140.46,140.46,140.46
119.75,119.75,99.043,99.043,99.043,119.75,99.043,119.75,119.75,140.46,140.46,119.75,119.75,119.75,99.043,119.75,140.46,161.17,140.46,119.75,119.75,119.75,161.17,140.46
140.46,119.75,140.46,119.75,119.75,119.75,140.46,140.46,161.17,140.46,119.75,119.75,119.75,119.75,119.75,140.46,161.17,161.17,306.13,306.13,285.42,244,223.29,202.59
202.59,202.59,223.29,264.71,326.83,306.13,347.54,306.13,285.42,244,223.29,223.29,202.59,202.59,202.59,223.29,326.83,368.25,409.67,409.67,347.54,306.13,285.42,244
202.59,202.59,223.29,264.71,181.88,181.88,140.46,140.46,140.46,140.46,161.17,140.46,140.46,140.46,140.46,140.46,140.46,140.46,99.043,99.043,99.043,119.75,140.46,181.88
181.88,181.88,181.88,161.17,140.46,140.46,140.46,119.75,119.75,99.043,119.75,99.043,99.043,99.043,99.043,78.335,78.335,78.335,78.335,99.043,99.043,99.043,119.75,119.75
99.043,119.75,99.043,119.75,140.46,119.75,119.75,99.043,99.043,99.043,99.043,119.75,140.46,140.46,140.46,140.46,140.46,140.46,161.17,140.46,161.17,140.46,119.75,140.46
161.17,161.17,140.46,140.46,140.46,119.75,119.75,99.043,99.043,119.75,119.75,140.46,140.46,140.46,161.17,140.46,140.46,140.46,140.46,119.75,140.46,161.17,140.46,140.46
140.46,161.17,161.17,140.46,161.17,140.46,140.46,140.46,140.46,140.46,161.17,161.17,306.13,285.42,244,202.59,202.59,202.59,202.59,264.71,326.83,368.25,409.67,347.54
285.42,244,223.29,202.59,223.29,223.29,264.71,326.83,368.25,409.67,409.67,347.54,306.13,285.42,244,223.29,202.59,223.29,223.29,326.83,368.25,388.96,388.96,409.67
347.54,306.13,285.42,244,223.29,223.29,264.71,326.83,368.25,347.54,285.42,285.42,306.13,306.13,306.13,285.42,285.42,285.42,285.42,285.42,244,223.29,202.59,202.59
223.29,326.83,368.25,409.67,409.67,409.67,347.54,285.42,244,140.46,140.46,119.75,119.75,119.75,119.75,99.043,99.043,99.043,99.043,99.043,99.043,99.043,99.043,119.75
99.043,140.46,119.75,99.043,99.043,119.75,99.043,140.46,161.17,161.17,119.75,99.043,99.043,99.043,99.043,119.75,161.17,161.17,161.17,181.88,181.88,181.88,181.88,306.13
285.42,244,223.29,326.83,368.25,347.54,285.42,285.42,285.42,244,202.59,202.59,202.59,202.59,202.59,223.29,223.29,326.83,306.13,285.42,285.42,285.42,244,264.71
181.88,140.46,140.46,140.46,161.17,181.88,306.13,285.42,244,223.29,223.29,264.71,306.13,285.42,306.13,306.13,347.54,306.13,285.42,285.42,244,244,223.29,326.83
409.67,409.67,409.67,347.54,285.42,285.42,285.42,285.42,285.42,264.71,326.83,368.25,388.96,388.96,388.96,409.67,347.54,285.42,285.42,285.42,244,223.29,223.29,326.83
388.96,388.96,388.96,409.67,347.54,347.54,306.13,285.42,244,264.71,326.83,368.25,409.67,347.54,264.71,326.83,368.25,409.67,409.67,347.54,306.13,306.13,306.13,306.13
285.42,202.59,202.59,223.29,326.83,368.25,388.96,388.96,388.96,409.67,409.67,347.54,285.42,244,244,140.46,140.46,140.46,140.46,119.75,99.043,119.75,119.75,99.043
119.75,119.75,140.46,140.46,119.75,140.46,140.46,99.043,99.043,119.75,99.043,140.46,181.88,181.88,140.46,119.75,99.043,119.75,119.75,140.46,161.17,161.17,161.17,181.88
181.88,181.88,181.88,181.88,306.13,244,223.29,326.83,368.25,409.67,347.54,306.13,285.42,285.42,244,202.59,202.59,202.59,223.29,223.29,264.71,326.83,306.13,285.42
264.71,326.83,368.25,409.67,347.54,285.42,285.42,285.42,306.13,347.54,306.13,306.13,347.54,306.13,285.42,306.13,347.54,264.71,326.83,368.25,409.67,347.54,285.42,285.42
244,244,368.25,388.96,388.96,388.96,388.96,264.71,326.83,306.13,306.13,285.42,306.13,306.13,347.54,326.83,368.25,388.96,388.96,388.96,409.67,347.54,306.13,285.42
264.71,326.83,368.25,388.96,388.96,388.96,388.96,430.38,368.25,409.67,347.54,285.42,264.71,326.83,368.25,388.96,388.96,409.67,347.54,326.83,368.25,409.67,409.67,409.67
409.67,409.67,409.67,347.54,306.13,244,223.29,223.29,326.83,368.25,388.96,388.96,388.96,409.67,409.67,347.54,285.42,244,244,223.29,223.29,223.29,181.88,202.59
202.59,202.59,202.59,202.59,202.59,223.29,223.29,223.29,223.29,223.29,223.29,202.59,202.59,202.59,202.59,223.29,181.88,181.88,202.59,202.59,202.59,202.59,223.29,264.71
264.71,181.88,181.88,181.88,181.88,181.88,181.88,306.13,285.42,285.42,244,368.25,409.67,409.67,347.54,306.13,306.13,285.42,244,223.29,223.29,202.59,223.29,223.29
264.71,326.83,306.13,285.42,264.71,326.83,368.25,409.67,347.54,285.42,285.42,285.42,306.13,347.54,306.13,306.13,306.13,306.13,306.13,347.54,306.13,306.13,326.83,368.25
347.54,285.42,285.42,285.42,285.42,264.71,326.83,368.25,388.96,388.96,430.38,368.25,409.67,347.54,306.13,285.42,306.13,306.13,347.54,326.83,368.25,388.96,388.96,409.67
306.13,306.13,285.42,285.42,264.71,326.83,368.25,388.96,388.96,388.96,388.96,430.38,368.25,409.67,347.54,285.42,264.71,326.83,368.25,388.96,430.38,368.25,409.67,409.67
409.67,409.67,409.67,409.67,409.67,409.67,347.54,306.13,347.54,285.42,244,264.71,326.83,368.25,388.96,388.96,388.96,409.67,409.67,347.54,306.13,285.42,306.13,285.42
285.42,244,202.59,202.59,202.59,202.59,202.59,202.59,202.59,223.29,223.29,223.29,202.59,223.29,223.29,202.59,202.59,202.59,202.59,223.29,181.88,181.88,202.59,202.59
202.59,223.29,223.29,223.29,223.29,264.71,326.83,306.13,285.42,306.13,306.13,306.13,306.13,285.42,244,368.25,409.67,347.54,306.13,306.13,285.42,244,223.29,223.29
223.29,223.29,223.29,223.29,264.71,326.83,306.13,285.42,285.42,244,244,347.54,306.13,285.42,264.71,326.83,368.25,409.67,347.54,285.42,306.13,306.13,306.13,244
306.13,285.42,306.13,347.54,306.13,285.42,285.42,285.42,285.42,264.71,326.83,368.25,388.96,388.96,409.67,347.54,306.13,306.13,306.13,285.42,306.13,306.13,306.13,326.83
388.96,388.96,409.67,347.54,264.71,306.13,285.42,285.42,264.71,326.83,368.25,388.96,388.96,388.96,409.67,409.67,409.67,347.54,306.13,285.42,244,264.71,326.83,368.25
347.54,306.13,326.83,368.25,409.67,409.67,409.67,409.67,409.67,347.54,306.13,285.42,244,202.59,223.29,223.29,326.83,368.25,388.96,388.96,388.96,409.67,409.67,347.54
285.42,306.13,285.42,285.42,285.42,244,202.59,202.59,202.59,202.59,202.59,202.59,202.59,202.59,223.29,223.29,202.59,202.59,223.29,223.29,202.59,202.59,202.59,223.29
181.88,202.59,202.59,202.59,202.59,223.29,223.29,223.29,223.29,223.29,326.83,306.13,285.42,285.42,306.13,285.42,285.42,244,223.29,326.83,368.25,347.54,306.13,285.42
223.29,223.29,223.29,223.29,202.59,223.29,223.29,223.29,264.71,306.13,285.42,285.42,285.42,285.42,244,347.54,306.13,285.42,285.42,306.13,306.13,306.13,306.13,285.42
285.42,306.13,306.13,285.42,306.13,285.42,244,347.54,306.13,285.42,285.42,285.42,244,223.29,326.83,368.25,409.67,409.67,409.67,347.54,306.13,285.42,285.42,285.42
306.13,306.13,326.83,368.25,388.96,388.96,409.67,347.54,306.13,285.42,244,223.29,264.71,326.83,368.25,388.96,388.96,388.96,409.67,409.67,409.67,347.54,306.13,285.42
264.71,326.83,368.25,409.67,347.54,306.13,326.83,368.25,409.67,409.67,347.54,306.13,306.13,347.54,306.13,285.42,244,202.59,223.29,223.29,326.83,368.25,388.96,388.96
409.67,409.67,347.54,306.13,285.42,285.42,285.42,285.42,285.42,244,202.59,202.59,202.59,202.59,202.59,202.59,202.59,202.59,202.59,202.59,202.59,202.59,223.29,223.29
202.59,202.59,223.29,264.71,181.88,202.59,202.59,202.59,202.59,223.29,223.29,223.29,223.29,223.29,264.71,306.13,285.42,285.42,306.13,285.42,285.42,244,244,347.54
347.54,264.71,181.88,140.46,140.46,140.46,140.46,140.46,119.75,140.46,140.46,140.46,161.17,161.17,161.17,161.17,140.46,161.17,181.88,181.88,306.13,285.42,285.42,285.42
306.13,285.42,285.42,285.42,285.42,306.13,285.42,285.42,285.42,285.42,306.13,347.54,285.42,285.42,244,223.29,223.29,223.29,326.83,368.25,409.67,409.67,409.67,347.54
285.42,285.42,285.42,285.42,264.71,326.83,368.25,409.67,409.67,409.67,409.67,347.54,306.13,285.42,285.42,244,223.29,264.71,326.83,368.25,388.96,388.96,388.96,409.67
347.54,306.13,285.42,244,264.71,326.83,368.25,409.67,347.54,264.71,326.83,368.25,409.67,347.54,306.13,306.13,306.13,347.54,306.13,285.42,285.42,244,223.29,223.29
368.25,388.96,388.96,409.67,409.67,347.54,306.13,285.42,285.42,285.42,285.42,285.42,285.42,244,202.59,202.59,202.59,202.59,202.59,202.59,202.59,202.59,202.59,202.59
202.59,202.59,202.59,202.59,202.59,202.59,202.59,161.17,161.17,140.46,119.75,119.75,119.75,119.75,140.46,140.46,140.46,140.46,161.17,161.17,161.17,161.17,161.17,161.17
140.46,119.75,161.17,161.17,161.17,161.17,161.17,140.46,140.46,119.75,119.75,140.46,140.46,140.46,140.46,140.46,161.17,161.17,161.17,140.46,140.46,140.46,181.88,181.88
285.42,285.42,285.42,306.13,306.13,285.42,285.42,285.42,285.42,285.42,285.42,285.42,285.42,285.42,306.13,347.54,285.42,244,223.29,223.29,223.29,223.29,326.83,368.25
409.67,409.67,347.54,285.42,285.42,285.42,285.42,244,264.71,326.83,368.25,409.67,409.67,409.67,347.54,306.13,285.42,244,223.29,223.29,223.29,264.71,326.83,368.25
388.96,409.67,409.67,347.54,306.13,306.13,285.42,244,223.29,326.83,368.25,409.67,347.54,264.71,326.83,368.25,409.67,347.54,306.13,306.13,306.13,306.13,306.13,285.42
202.59,223.29,223.29,264.71,326.83,368.25,409.67,409.67,409.67,347.54,306.13,244,140.46,140.46,140.46,140.46,140.46,140.46,99.043,99.043,99.043,119.75,99.043,99.043
119.75,119.75,119.75,119.75,119.75,119.75,119.75,119.75,119.75,119.75,119.75,140.46,161.17,140.46,119.75,119.75,119.75,119.75,119.75,140.46,140.46,140.46,161.17,161.17
161.17,161.17,140.46,140.46,140.46,119.75,161.17,140.46,161.17,161.17,140.46,119.75,119.75,119.75,119.75,119.75,140.46,140.46,140.46,140.46,140.46,161.17,140.46,140.46
140.46,119.75,161.17,161.17,161.17,161.17,161.17,161.17,161.17,140.46,140.46,140.46,161.17,161.17,161.17,161.17,161.17,161.17,306.13,285.42,285.42,244,223.29,202.59
223.29,326.83,368.25,409.67,409.67,347.54,306.13,285.42,244,223.29,223.29,223.29,264.71,326.83,368.25,409.67,409.67,409.67,347.54,306.13,285.42,244,223.29,223.29
264.71,326.83,368.25,409.67,409.67,409.67,409.67,347.54,306.13,285.42,244,223.29,223.29,181.88,181.88,181.88,140.46,140.46,161.17,161.17,181.88,181.88,306.13,285.42
306.13,285.42,244,223.29,202.59,202.59,223.29,223.29,326.83,368.25,409.67,409.67,409.67,347.54,285.42,244,140.46,140.46,140.46,119.75,140.46,140.46,99.043,99.043
119.75,99.043,99.043,99.043,99.043,99.043,119.75,119.75,99.043,119.75,119.75,119.75,99.043,99.043,119.75,119.75,119.75,119.75,119.75,119.75,99.043,99.043,119.75,119.75
119.75,161.17,140.46,140.46,140.46,140.46,140.46,140.46,119.75,119.75,161.17,140.46,140.46,140.46,140.46,119.75,119.75,119.75,99.043,119.75,119.75,140.46,119.75,140.46
140.46,140.46,140.46,140.46,140.46,119.75,140.46,161.17,140.46,140.46,140.46,161.17,161.17,140.46,140.46,140.46,140.46,140.46,140.46,140.46,140.46,140.46,161.17,161.17
119.75,140.46,119.75,140.46,140.46,161.17,181.88,181.88,181.88,181.88,140.46,140.46,140.46,140.46,140.46,140.46,140.46,140.46,181.88,181.88,181.88,181.88,306.13,285.42
223.29,223.29,223.29,223.29,223.29,264.71,326.83,368.25,388.96,409.67,347.54,306.13,285.42,244,223.29,223.29,223.29,223.29,181.88,181.88,140.46,140.46,140.46,161.17
161.17,161.17,140.46,140.46,161.17,140.46,140.46,140.46,99.043,99.043,119.75,140.46,161.17,181.88,181.88,181.88,181.88,161.17,140.46,140.46,140.46,140.46,119.75,119.75
119.75,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,99.043,99.043,99.043,99.043,99.043,99.043,99.043,99.043,119.75,99.043,99.043,99.043
99.043,99.043,99.043,99.043,119.75,140.46,140.46,119.75,140.46,119.75,119.75,119.75,99.043,119.75,140.46,140.46,181.88,140.46,119.75,99.043,99.043,99.043,99.043,119.75
119.75,119.75,119.75,140.46,119.75,119.75,119.75,119.75,119.75,119.75,140.46,140.46,140.46,140.46,140.46,140.46,140.46,119.75,119.75,140.46,140.46,140.46,140.46,140.46
140.46,140.46,140.46,140.46,119.75,119.75,119.75,119.75,119.75,140.46,161.17,161.17,140.46,161.17,140.46,140.46,119.75,140.46,119.75,119.75,140.46,140.46,161.17,161.17
161.17,161.17,140.46,140.46,119.75,119.75,119.75,119.75,119.75,140.46,161.17,181.88,181.88,181.88,181.88,181.88,140.46,140.46,140.46,119.75,119.75,140.46,140.46,161.17
140.46,140.46,140.46,140.46,140.46,140.46,140.46,140.46,140.46,140.46,140.46,119.75,99.043,99.043,119.75,119.75,140.46,181.88,181.88,181.88,181.88,161.17,140.46,140.46
140.46,119.75,119.75,140.46,119.75,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,99.043
99.043,99.043,99.043,99.043,99.043,99.043,99.043,99.043,99.043,119.75,119.75,119.75,119.75,119.75,119.75,99.043,99.043,119.75,140.46,119.75,119.75,119.75,119.75,99.043
99.043,99.043,99.043,99.043,99.043,99.043,119.75,119.75,119.75,119.75,119.75,99.043,119.75,119.75,140.46,140.46,140.46,140.46,140.46,119.75,140.46,119.75,119.75,119.75
119.75,119.75,119.75,119.75,119.75,140.46,140.46,119.75,119.75,119.75,99.043,119.75,119.75,140.46,161.17,140.46,140.46,140.46,140.46,119.75,119.75,119.75,119.75,119.75
140.46,161.17,140.46,161.17,161.17,161.17,140.46,119.75,119.75,119.75,119.75,119.75,119.75,140.46,161.17,181.88,181.88,181.88,181.88,161.17,140.46,140.46,140.46,119.75
140.46,140.46,161.17,140.46,119.75,140.46,140.46,140.46,140.46,140.46,119.75,140.46,140.46,140.46,119.75,119.75,99.043,99.043,119.75,119.75,140.46,181.88,181.88,181.88
140.46,140.46,140.46,140.46,119.75,119.75,119.75,119.75,119.75,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335
78.335,78.335,99.043,119.75,99.043,99.043,99.043,99.043,99.043,99.043,99.043,99.043,99.043,119.75,119.75,99.043,99.043,99.043,99.043,99.043,99.043,119.75,140.46,119.75
119.75,99.043,99.043,99.043,99.043,99.043,99.043,119.75,99.043,99.043,99.043,119.75,119.75,99.043,99.043,99.043,99.043,119.75,161.17,140.46,140.46,119.75,119.75,119.75
119.75,119.75,119.75,119.75,119.75,119.75,119.75,119.75,140.46,140.46,119.75,119.75,99.043,99.043,99.043,99.043,99.043,140.46,140.46,140.46,140.46,140.46,119.75,119.75
119.75,119.75,119.75,119.75,140.46,140.46,140.46,161.17,161.17,161.17,140.46,119.75,119.75,119.75,119.75,119.75,119.75,140.46,140.46,181.88,181.88,181.88,181.88,161.17
140.46,119.75,119.75,119.75,119.75,140.46,161.17,140.46,119.75,140.46,140.46,140.46,140.46,140.46,119.75,140.46,140.46,140.46,119.75,119.75,99.043,99.043,119.75,119.75
181.88,181.88,181.88,181.88,140.46,140.46,140.46,140.46,119.75,119.75,119.75,119.75,119.75,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335
78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,99.043,99.043,119.75,99.043,99.043,99.043,99.043,99.043
119.75,140.46,119.75,119.75,119.75,99.043,99.043,99.043,99.043,99.043,99.043,99.043,99.043,99.043,99.043,119.75,119.75,99.043,99.043,99.043,99.043,140.46,161.17,140.46
119.75,119.75,119.75,119.75,119.75,119.75,119.75,119.75,119.75,119.75,119.75,119.75,140.46,140.46,119.75,119.75,99.043,99.043,99.043,99.043,99.043,140.46,140.46,140.46
140.46,140.46,119.75,119.75,119.75,119.75,119.75,119.75,140.46,140.46,140.46,140.46,140.46,140.46,119.75,119.75,119.75,99.043,119.75,119.75,119.75,119.75,140.46,161.17
181.88,181.88,161.17,140.46,140.46,119.75,119.75,119.75,119.75,140.46,161.17,140.46,119.75,140.46,140.46,140.46,140.46,140.46,119.75,140.46,140.46,119.75,140.46,140.46
99.043,119.75,119.75,140.46,181.88,181.88,161.17,181.88,140.46,140.46,119.75,140.46,119.75,119.75,119.75,119.75,119.75,78.335,78.335,78.335,78.335,78.335,78.335,78.335
78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,78.335,99.043,119.75,99.043,99.043,99.043,99.043,78.335,78.335,78.335,78.335,78.335,99.043,119.75,99.043
99.043,99.043,99.043,99.043,119.75,140.46,119.75,119.75,119.75,99.043,99.043,99.043,99.043,99.043,99.043,99.043,99.043,99.043,99.043,119.75,99.043,99.043,99.043,99.043
140.46,140.46,119.75,140.46,119.75,119.75,119.75,119.75,99.043,99.043,119.75,119.75,119.75,119.75,119.75,119.75,119.75,140.46,119.75,99.043,99.043,99.043,99.043,99.043
140.46,140.46,140.46,140.46,119.75,119.75,119.75,99.043,119.75,119.75,119.75,119.75,119.75,140.46,140.46,140.46,140.46,140.46,119.75,119.75,119.75,99.043,99.043,119.75
119.75,140.46,161.17,161.17,161.17,161.17,161.17,140.46,140.46,99.043,119.75,119.75,119.75,140.46,161.17,140.46,119.75,119.75,140.46,140.46,119.75,119.75,119.75,140.46
