173.82
173.82
173.82
173.82
173.82
173.82
173.82
173.82
173.82
173.82
173.82
173.82
173.82
173.82
173.82
173.82
173.82
173.82
173.82
173.82
173.82
173.82
173.82
173.82
129.48
129.48
129.48
129.48
218.16
218.16
218.16
218.16
218.16
218.16
218.16
218.16
129.48
129.48
218.16
218.16
218.16
218.16
218.16
218.16
218.16
129.48
129.48
129.48
129.48
129.48
129.48
218.16
218.16
218.16
218.16
218.16
218.16
218.16
218.16
218.16
218.16
218.16
218.16
218.16
218.16
218.16
218.16
218.16
218.16
218.16
218.16
218.16
218.16
218.16
218.16
218.16
218.16
218.16
218.16
218.16
129.48
129.48
218.16
218.16
129.48
129.48
129.48
129.48
218.16
218.16
218.16
218.16
218.16
218.16
218.16
218.16
218.16
129.48
262.49
262.49
129.48
218.16
218.16
218.16
218.16
218.16
218.16
218.16
218.16
262.49
262.49
262.49
262.49
262.49
129.48
129.48
218.16
218.16
218.16
218.16
218.16
218.16
218.16
218.16
218.16
218.16
218.16
218.16
218.16
218.16
218.16
218.16
218.16
218.16
218.16
218.16
129.48
129.48
129.48
218.16
218.16
262.49
262.49
262.49
262.49
129.48
218.16
218.16
218.16
218.16
218.16
218.16
218.16
218.16
